raw,allen_1,allen_2,allen_3,allen_4,allen_5,allen_6,allen_7,fine,medium,coarse,all,hemisphere,marker,rater,MDMA_1,MDMA_2,MDMA_3,MDMA_4,MDMA_5,MDMA_6,MDMA_7,METH_1,METH_2,METH_3,METH_4,SAL_1,SAL_2,SAL_3,SAL_4,SAL_5,SAL_6,vMDMA_1,vMDMA_2,vMDMA_3,vMDMA_4,vMDMA_5,vMDMA_6,vMDMA_7,vMETH_1,vMETH_2,vMETH_3,vMETH_4,vSAL_1,vSAL_2,vSAL_3,vSAL_4,vSAL_5,vSAL_6
agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,DR,346.0,259.0,274.0,220.0,379.0,384.0,216.0,105.0,223.0,127.0,250.0,71.0,54.0,80.0,202.0,22.0,30.0,13.050479999999975,13.48859600000003,13.138587000000022,14.585897999999977,7.37312800000001,12.644478000000019,10.847540000000004,7.556299999999988,10.965707999999992,12.329970999999983,14.006685000000031,1.8034500000000018,12.718134000000038,1.6641950000000016,14.222915999999987,1.1005439999999995,1.4327040000000006
agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,JS,604.0,609.0,535.0,559.0,708.0,764.0,399.0,329.0,800.0,332.0,288.0,77.0,83.0,47.0,443.0,135.0,126.0,13.050479999999975,13.48859600000003,13.138587000000022,14.585897999999977,7.37312800000001,12.644478000000019,10.847540000000004,7.556299999999988,10.965707999999992,12.329970999999983,14.006685000000031,1.8034500000000018,12.718134000000038,1.6641950000000016,14.222915999999987,1.1005439999999995,1.4327040000000006
agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,PL,363.0,377.0,282.0,276.0,388.0,371.0,231.0,106.0,287.0,120.0,186.0,37.0,45.0,56.0,218.0,22.0,28.0,13.050479999999975,13.48859600000003,13.138587000000022,14.585897999999977,7.37312800000001,12.644478000000019,10.847540000000004,7.556299999999988,10.965707999999992,12.329970999999983,14.006685000000031,1.8034500000000018,12.718134000000038,1.6641950000000016,14.222915999999987,1.1005439999999995,1.4327040000000006
agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,SS,226.0,218.0,208.0,110.0,59.0,249.0,164.0,54.0,144.0,95.0,131.0,17.0,25.0,34.0,153.0,17.0,24.0,13.050479999999975,13.48859600000003,13.138587000000022,14.585897999999977,7.37312800000001,12.644478000000019,10.847540000000004,7.556299999999988,10.965707999999992,12.329970999999983,14.006685000000031,1.8034500000000018,12.718134000000038,1.6641950000000016,14.222915999999987,1.1005439999999995,1.4327040000000006
agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part_layer_1,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,TH,327.0,308.0,289.0,181.0,405.0,318.0,217.0,120.0,255.0,123.0,224.0,36.0,51.0,67.0,202.0,19.0,55.0,13.050479999999975,13.48859600000003,13.138587000000022,14.585897999999977,7.37312800000001,12.644478000000019,10.847540000000004,7.556299999999988,10.965707999999992,12.329970999999983,14.006685000000031,1.8034500000000018,12.718134000000038,1.6641950000000016,14.222915999999987,1.1005439999999995,1.4327040000000006
agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,DR,981.0,1294.0,1198.0,2283.0,1852.0,1537.0,1063.0,229.0,382.0,334.0,1438.0,252.0,112.0,152.0,853.0,41.0,223.0,13.516067999999988,14.028665999999998,12.851087999999995,14.849899999999991,15.090160000000003,13.963510000000019,13.296359999999986,15.685640000000022,15.032497999999995,12.204350000000012,15.376129999999975,12.602970000000019,14.220439999999993,12.501832000000011,14.930254999999995,16.693796999999982,15.148276000000012
agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,JS,770.0,836.0,818.0,890.0,1027.0,659.0,801.0,470.0,616.0,347.0,775.0,45.0,106.0,56.0,851.0,48.0,284.0,13.516067999999988,14.028665999999998,12.851087999999995,14.849899999999991,15.090160000000003,13.963510000000019,13.296359999999986,15.685640000000022,15.032497999999995,12.204350000000012,15.376129999999975,12.602970000000019,14.220439999999993,12.501832000000011,14.930254999999995,16.693796999999982,15.148276000000012
agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,PL,791.0,1033.0,811.0,1666.0,1570.0,1092.0,795.0,247.0,340.0,303.0,1112.0,135.0,90.0,82.0,778.0,31.0,202.0,13.516067999999988,14.028665999999998,12.851087999999995,14.849899999999991,15.090160000000003,13.963510000000019,13.296359999999986,15.685640000000022,15.032497999999995,12.204350000000012,15.376129999999975,12.602970000000019,14.220439999999993,12.501832000000011,14.930254999999995,16.693796999999982,15.148276000000012
agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,SS,822.0,1109.0,950.0,1020.0,949.0,1488.0,639.0,161.0,249.0,363.0,528.0,55.0,68.0,41.0,502.0,23.0,258.0,13.516067999999988,14.028665999999998,12.851087999999995,14.849899999999991,15.090160000000003,13.963510000000019,13.296359999999986,15.685640000000022,15.032497999999995,12.204350000000012,15.376129999999975,12.602970000000019,14.220439999999993,12.501832000000011,14.930254999999995,16.693796999999982,15.148276000000012
agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part_layer_2/3,agranular_insular_area_dorsal_part,agranular_insular_area,agranular_insular_area,isocortex,cerebral_cortex,cerebrum,agranular_insular_area,frontal_cortex,cerebral_cortex,all,right,tdtomato,TH,1258.0,1566.0,1415.0,2042.0,2419.0,1830.0,1222.0,303.0,517.0,490.0,1459.0,235.0,128.0,105.0,1044.0,45.0,407.0,13.516067999999988,14.028665999999998,12.851087999999995,14.849899999999991,15.090160000000003,13.963510000000019,13.296359999999986,15.685640000000022,15.032497999999995,12.204350000000012,15.376129999999975,12.602970000000019,14.220439999999993,12.501832000000011,14.930254999999995,16.693796999999982,15.148276000000012
